1,Women's Pennant D East,28025340,Melbourne High School,MHS,MCC Hockey Section,Knox Hockey Club,
1,GAME Clothing Women's Premier League Reserves,28025430,Melbourne High School,MHS,MCC Hockey Section,Footscray Hockey Club,
1,GAME Clothing Women's Premier League,28025520,Melbourne High School,MHS,MCC Hockey Section,Footscray Hockey Club,
1,GAME Clothing Men's Premier League,28025610,Melbourne High School,MHS,MCC Hockey Section,Footscray Hockey Club,
1,GAME Clothing Men's Premier League Reserves,28025700,Melbourne High School,MHS,MCC Hockey Section,Footscray Hockey Club,
1,Men's Vic League 3,28025430,Melbourne Sports Centres Parkville,P-1,RMIT Hockey Club,Melbourne Razorbacks Hockey Club,
1,Men's Vic League 3,28025520,Melbourne Sports Centres Parkville,P-1,Latrobe Valley Hockey Association,Melton Hockey Club,
1,Men's Vic League 3,28025610,Melbourne Sports Centres Parkville,P-1,Aussie Punjabi Sports Club INC,Bayside Cougars Hockey Club,
1,Men's Metro 2 North West,28025520,Melton Hockey Ground,MEL,Melton Hockey Club,Essendon Hockey,
1,Women's Metro 1 South,28025340,Mentone Grammar Playing Fields,MNT,Mentone Hockey Club,Casey Hockey Club,
1,Men's Vic League 2 Reserves,28025430,Mentone Grammar Playing Fields,MNT,St Bede's Hockey Club,WestVic Hockey,
1,Men's Vic League 2,28025520,Mentone Grammar Playing Fields,MNT,St Bede's Hockey Club,WestVic Hockey,
1,Men's Metro 2 South,28025610,Mentone Grammar Playing Fields,MNT,St. Bede's Hockey Club,Frankston Hockey Club 1,
1,Women's Pennant D East,28025700,Mentone Grammar Playing Fields,MNT,St. Bede's Hockey Club,Monash University Hockey Club,
1,Women's Vic League 1 Reserves,28025430,Monash University,MON,Monash University Hockey Club,Knox Hockey Club,
1,Women's Vic League 1,28025520,Monash University,MON,Monash University Hockey Club,Knox Hockey Club,
1,Men's Vic League 1,28025610,Monash University,MON,Monash University Hockey Club,Eastern Christian Hockey Organisation (ECHO),
1,Men's Vic League 1 Reserves,28025700,Monash University,MON,Monash University Hockey Club,Eastern Christian Hockey Organisation (ECHO),
1,Women's Vic League 1 Reserves,28025430,PEGS Sporting Fields,PSF1,PEGS Hockey Club,North West Lightning,
1,Women's Vic League 1,28025520,PEGS Sporting Fields,PSF1,PEGS Hockey Club,North West Lightning,
1,Men's Vic League 1,28025610,PEGS Sporting Fields,PSF1,PEGS Hockey Club,North West Lightning,
1,Men's Vic League 1 Reserves,28025700,PEGS Sporting Fields,PSF1,PEGS Hockey Club,North West Lightning,
1,Men's Pennant D North West,28025430,PEGS Sporting Fields,PSF2,PEGS Hockey Club,Yarra Valley Hockey Club,
1,Men's Pennant C,28025520,PEGS Sporting Fields,PSF2,PEGS Hockey Club,MCC Hockey Section,
1,Men's Pennant E North West,28025610,PEGS Sporting Fields,PSF2,PEGS Hockey Club,Werribee Hockey Club,
1,Men's Vic League 2 Reserves,28025430,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Powerhouse & St Kilda Hockey Club,
1,Men's Vic League 2,28025520,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Powerhouse & St Kilda Hockey Club,
1,Women's Vic League 2,28025610,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Melton Hockey Club,
1,Women's Metro 1 South,28025700,Peninsula Hockey Centre,PHC,Frankston Hockey Club,Monash University Hockey Club,
1,Men's Metro 2 North West,28025550,RMIT Bundoora,BUN,Melbourne Sikhs United Hockey Club,RMIT Hockey Club,
1,Women's Metro 1 South,28025340,Southern United Hockey Club,MBN,Southern United Hockey Club,Mornington Peninsula Hockey Club,
1,GAME Clothing Women's Premier League Reserves,28025430,Southern United Hockey Club,MBN,Southern United Hockey Club,KBH Brumbies Hockey Club,
1,GAME Clothing Women's Premier League,28025520,Southern United Hockey Club,MBN,Southern United Hockey Club,KBH Brumbies Hockey Club,
1,GAME Clothing Men's Premier League,28025610,Southern United Hockey Club,MBN,Southern United Hockey Club,KBH Brumbies Hockey Club,
1,GAME Clothing Men's Premier League Reserves,28025700,Southern United Hockey Club,MBN,Southern United Hockey Club,KBH Brumbies Hockey Club,
1,Men's Pennant E North West,28025430,St Bernards College,STB,St. Bernard's Hockey Club,RMIT Hockey Club,
1,Women's Pennant D North West,28026870,Altona Hockey Club,ALT,Altona Hockey Club,Craigieburn Falcons Hockey Club,
1,Men's Pennant D South East,28026870,Brighton Secondary College,BTN,Bayside Cougars Hockey Club,Mentone Hockey Club,
1,Women's Vic League 2,28026960,Brighton Secondary College,BTN,Bayside Cougars Hockey Club,Gippsland Strikers,
1,Men's Vic League 1 Reserves,28026870,Brunswick Secondary College,BRU,Brunswick Hockey Club,Casey Hockey Club,
1,Men's Vic League 1,28026960,Brunswick Secondary College,BRU,Brunswick Hockey Club,Casey Hockey Club,
1,Women's Vic League 1,28027050,Brunswick Secondary College,BRU,Brunswick Hockey Club,Casey Hockey Club,
1,Women's Vic League 1 Reserves,28027140,Brunswick Secondary College,BRU,Brunswick Hockey Club,Casey Hockey Club,
1,Women's Pennant E South East,28026810,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Greater Dandenong Warriors Hockey Club,
1,Women's Pennant C,28026900,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Greensborough Hockey Club,
1,Men's Metro 2 East,28026990,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Greensborough Hockey Club,
1,Men's Pennant C,28027080,Camberwell Hockey Club,CAM,Camberwell Hockey Club,Melbourne University Hockey Club,
1,Women's Pennant C,28026960,Cyril Cummins Reserve,YAR,Yarra Valley Hockey Club,Southern United Hockey Club,
1,Men's Pennant A,28026870,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Hawthorn Hockey Club,
1,Men's Pennant C,28026960,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Waverley Hockey Club,
1,Men's Pennant E South East,28027050,Doncaster Hockey Centre,DON,Doncaster Hockey Club,Croydon Ranges Hockey Club,
1,Women's Pennant C,28026870,Elgar Park,ELG,KBH Brumbies Hockey Club,Mornington Peninsula Hockey Club,
1,Women's Pennant A,28026960,Elgar Park,ELG,KBH Brumbies Hockey Club,Hawthorn Hockey Club,
1,Men's Pennant D South East,28027050,Elgar Park,ELG,KBH Brumbies Hockey Club,Monash University Hockey Club,
1,Men's Metro 1,28027140,Elgar Park,ELG,KBH Brumbies Hockey Club,MCC Hockey Section,
1,Men's Metro 2 Central,28026870,Elwood,ELW,Maccabi Hockey Club,Old Melburnians Hockey Club,
1,Women's Metro 1 South,28026960,Elwood,ELW,Maccabi Hockey Club,Glen Eira Hockey Club,
1,Men's Metro 2 South,28027050,Elwood,ELW,Glen Eira Hockey Club,Frankston Hockey Club 2,
1,Men's Metro 1,28026960,Footscray Hockey Club,ASF,Footscray Hockey Club,Old Xaverians Hockey Club,
1,GAME Clothing Women's Premier League,28026960,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Hawthorn Hockey Club,
1,GAME Clothing Men's Premier League,28027065,Greensborough Hockey Centre,GRN1,Greensborough Hockey Club,Hawthorn Hockey Club,
1,GAME Clothing Men's Premier League Reserves,28026960,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Hawthorn Hockey Club,
1,GAME Clothing Women's Premier League Reserves,28027065,Greensborough Hockey Centre,GRN2,Greensborough Hockey Club,Hawthorn Hockey Club,
1,Men's Metro 1,28026870,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Doncaster Hockey Club,
1,Men's Pennant E South East,28026960,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Mornington Peninsula Hockey Club,
1,Men's Pennant D South East,28027050,Hawthorn Malvern Hockey Centre,H-1,Hawthorn Hockey Club,Greater Dandenong Warriors Hockey Club,
1,Men's Metro 2 Central,28026960,Hawthorn Malvern Hockey Centre,H-2,Old Carey Hockey Club 2,Melbourne University Hockey Club 1,
1,Men's Metro 2 Central,28027050,Hawthorn Malvern Hockey Centre,H-2,Old Carey Hockey Club 1,Melbourne University Hockey Club 2,
1,Men's Metro 2 East,28026780,Hedley Hull Field,HHF,Waverley Hockey Club,Old Trinity Grammarians' Hockey Club,
1,Men's Pennant E South East,28026870,Hedley Hull Field,HHF,Waverley Hockey Club,Mentone Hockey Club,
1,Men's Pennant B,28026960,Hedley Hull Field,HHF,Waverley Hockey Club,Mentone Hockey Club,
1,Women's Pennant D East,28027050,Hedley Hull Field,HHF,Waverley Hockey Club,Mentone Hockey Club,
1,Women's Pennant B,28027140,Hedley Hull Field,HHF,Waverley Hockey Club,Hawthorn Hockey Club,
